date,op_type,flight,airline,tail_id,origin,destination,sched_time_local,actual_time_local,delay_min,hour,dow,status,propagated_from_prev,cascade_caused
2025-08-14,DEPARTURE,I5627,I5,VT-A069,BOM,SIN,2025-08-14 02:14:00,2025-08-14 02:14:00,0,2,Thursday,ON_TIME,3.0,0.0
2025-08-14,DEPARTURE,EK104,EK,VT-A069,BOM,MAA,2025-08-14 07:59:00,2025-08-14 08:34:00,35,7,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,G8482,G8,VT-A069,MAA,BOM,2025-08-14 10:33:00,2025-08-14 11:08:00,35,10,Thursday,DELAYED,0.0,66.0
2025-08-14,ARRIVAL,QR149,QR,VT-A069,SIN,BOM,2025-08-14 10:47:00,2025-08-14 11:18:00,31,10,Thursday,DELAYED,66.0,5.0
2025-08-14,DEPARTURE,QP843,QP,VT-A069,BOM,BLR,2025-08-14 11:58:00,2025-08-14 12:46:00,48,11,Thursday,DELAYED,5.0,73.0
2025-08-14,DEPARTURE,EK830,EK,VT-A069,BOM,CCU,2025-08-14 12:18:00,2025-08-14 12:18:00,0,12,Thursday,ON_TIME,73.0,0.0
2025-08-14,ARRIVAL,G8301,G8,VT-A069,CCU,BOM,2025-08-14 14:17:00,2025-08-14 14:14:00,-3,14,Thursday,ON_TIME,0.0,5.0
2025-08-14,ARRIVAL,SQ854,SQ,VT-A069,BLR,BOM,2025-08-14 14:54:00,2025-08-14 14:52:00,-2,14,Thursday,ON_TIME,5.0,0.0
2025-08-14,DEPARTURE,6E532,6E,VT-A069,BOM,AMD,2025-08-14 16:07:00,2025-08-14 15:57:00,-10,16,Thursday,ON_TIME,0.0,0.0
2025-08-14,ARRIVAL,SQ207,SQ,VT-A069,AMD,BOM,2025-08-14 18:28:00,2025-08-14 19:14:00,46,18,Thursday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,SG983,SG,VT-A069,CCJ,BOM,2025-08-15 09:04:00,2025-08-15 09:32:00,28,9,Friday,DELAYED,0.0,18.0
2025-08-15,DEPARTURE,QP346,QP,VT-A069,BOM,HYD,2025-08-15 09:59:00,2025-08-15 10:37:00,38,9,Friday,DELAYED,18.0,0.0
2025-08-15,ARRIVAL,UK491,UK,VT-A069,HYD,BOM,2025-08-15 13:42:00,2025-08-15 13:56:00,14,13,Friday,DELAYED,0.0,5.0
2025-08-15,DEPARTURE,6E529,6E,VT-A069,BOM,MAA,2025-08-15 14:36:00,2025-08-15 14:58:00,22,14,Friday,DELAYED,5.0,0.0
2025-08-15,ARRIVAL,SG787,SG,VT-A069,MAA,BOM,2025-08-15 18:05:00,2025-08-15 18:53:00,48,18,Friday,DELAYED,0.0,11.0
2025-08-15,DEPARTURE,G8528,G8,VT-A069,BOM,DOH,2025-08-15 19:27:00,2025-08-15 19:27:00,0,19,Friday,ON_TIME,11.0,0.0
2025-08-16,ARRIVAL,QP549,QP,VT-A069,DOH,BOM,2025-08-16 05:17:00,2025-08-16 05:09:00,-8,5,Saturday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,SG596,SG,VT-A069,HYD,BOM,2025-08-16 10:00:00,2025-08-16 10:09:00,9,10,Saturday,ON_TIME,0.0,5.0
2025-08-16,DEPARTURE,SG792,SG,VT-A069,BOM,DOH,2025-08-16 10:49:00,2025-08-16 11:06:00,17,10,Saturday,DELAYED,5.0,0.0
2025-08-16,ARRIVAL,SG900,SG,VT-A069,DOH,BOM,2025-08-16 16:16:00,2025-08-16 16:44:00,28,16,Saturday,DELAYED,0.0,10.0
2025-08-16,DEPARTURE,QR810,QR,VT-A069,BOM,LHR,2025-08-16 17:19:00,2025-08-16 17:28:00,9,17,Saturday,ON_TIME,10.0,0.0
2025-08-17,ARRIVAL,QR113,QR,VT-A069,LHR,BOM,2025-08-17 03:04:00,2025-08-17 03:08:00,4,3,Sunday,ON_TIME,0.0,0.0
2025-08-17,DEPARTURE,EK761,EK,VT-A069,BOM,GOI,2025-08-17 04:02:00,2025-08-17 03:52:00,-10,4,Sunday,ON_TIME,0.0,0.0
2025-08-17,ARRIVAL,EK435,EK,VT-A069,GOI,BOM,2025-08-17 07:05:00,2025-08-17 07:22:00,17,7,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,UK125,UK,VT-A070,BOM,LHR,2025-08-10 08:55:00,2025-08-10 09:17:00,22,8,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,QR109,QR,VT-A070,LHR,BOM,2025-08-10 13:36:00,2025-08-10 13:54:00,18,13,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,AI679,AI,VT-A070,BOM,DXB,2025-08-10 14:58:00,2025-08-10 14:50:00,-8,14,Sunday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,SQ630,SQ,VT-A070,DXB,BOM,2025-08-10 20:29:00,2025-08-10 20:35:00,6,20,Sunday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,QP479,QP,VT-A070,BOM,SIN,2025-08-11 10:30:00,2025-08-11 10:53:00,23,10,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,EK466,EK,VT-A070,SIN,BOM,2025-08-11 17:21:00,2025-08-11 17:11:00,-10,17,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,SG519,SG,VT-A070,BOM,HYD,2025-08-11 18:25:00,2025-08-11 18:58:00,33,18,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,SQ468,SQ,VT-A070,HYD,BOM,2025-08-11 20:48:00,2025-08-11 21:06:00,18,20,Monday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,QP996,QP,VT-A070,DXB,BOM,2025-08-12 08:30:00,2025-08-12 08:52:00,22,8,Tuesday,DELAYED,0.0,8.0
2025-08-12,DEPARTURE,EK675,EK,VT-A070,BOM,DEL,2025-08-12 09:29:00,2025-08-12 10:28:00,59,9,Tuesday,DELAYED,8.0,0.0
2025-08-12,ARRIVAL,QP952,QP,VT-A070,DEL,BOM,2025-08-12 13:39:00,2025-08-12 13:29:00,-10,13,Tuesday,ON_TIME,0.0,9.0
2025-08-12,DEPARTURE,BA267,BA,VT-A070,BOM,DXB,2025-08-12 14:05:00,2025-08-12 14:11:00,6,14,Tuesday,ON_TIME,9.0,0.0
2025-08-12,ARRIVAL,UK645,UK,VT-A070,DXB,BOM,2025-08-12 20:05:00,2025-08-12 21:00:00,55,20,Tuesday,DELAYED,0.0,6.0
2025-08-12,DEPARTURE,I5596,I5,VT-A070,BOM,HYD,2025-08-12 21:39:00,2025-08-12 22:02:00,23,21,Tuesday,DELAYED,6.0,0.0
2025-08-13,ARRIVAL,UK368,UK,VT-A070,HYD,BOM,2025-08-13 00:08:00,2025-08-13 00:33:00,25,0,Wednesday,DELAYED,0.0,0.0
2025-08-13,ARRIVAL,QP591,QP,VT-A070,CCJ,BOM,2025-08-13 06:53:00,2025-08-13 06:56:00,3,6,Wednesday,ON_TIME,0.0,4.0
2025-08-13,DEPARTURE,UK615,UK,VT-A070,BOM,TRV,2025-08-13 07:37:00,2025-08-13 08:04:00,27,7,Wednesday,DELAYED,4.0,0.0
2025-08-13,ARRIVAL,BA728,BA,VT-A070,TRV,BOM,2025-08-13 11:02:00,2025-08-13 11:28:00,26,11,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,6E443,6E,VT-A070,BOM,GOI,2025-08-13 12:20:00,2025-08-13 12:33:00,13,12,Wednesday,DELAYED,0.0,0.0
2025-08-13,ARRIVAL,SG570,SG,VT-A070,GOI,BOM,2025-08-13 15:28:00,2025-08-13 15:56:00,28,15,Wednesday,DELAYED,0.0,18.0
2025-08-13,DEPARTURE,EK671,EK,VT-A070,BOM,CCJ,2025-08-13 16:23:00,2025-08-13 16:34:00,11,16,Wednesday,DELAYED,18.0,0.0
2025-08-13,ARRIVAL,UK603,UK,VT-A070,CCJ,BOM,2025-08-13 18:56:00,2025-08-13 19:16:00,20,18,Wednesday,DELAYED,0.0,6.0
2025-08-13,DEPARTURE,6E669,6E,VT-A070,BOM,HYD,2025-08-13 19:55:00,2025-08-13 20:16:00,21,19,Wednesday,DELAYED,6.0,0.0
2025-08-14,ARRIVAL,I5621,I5,VT-A070,DXB,BOM,2025-08-14 10:10:00,2025-08-14 10:00:00,-10,10,Thursday,ON_TIME,0.0,0.0
2025-08-14,DEPARTURE,EK286,EK,VT-A070,BOM,AMD,2025-08-14 10:54:00,2025-08-14 11:19:00,25,10,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,BA990,BA,VT-A070,AMD,BOM,2025-08-14 13:37:00,2025-08-14 13:48:00,11,13,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,AI525,AI,VT-A070,BOM,BLR,2025-08-14 14:57:00,2025-08-14 15:14:00,17,14,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,SG952,SG,VT-A070,BLR,BOM,2025-08-14 18:19:00,2025-08-14 18:41:00,22,18,Thursday,DELAYED,0.0,18.0
2025-08-14,DEPARTURE,UK322,UK,VT-A070,BOM,LHR,2025-08-14 19:08:00,2025-08-14 19:40:00,32,19,Thursday,DELAYED,18.0,0.0
2025-08-15,DEPARTURE,SQ378,SQ,VT-A070,BOM,DEL,2025-08-15 07:44:00,2025-08-15 07:47:00,3,7,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,EK146,EK,VT-A070,DEL,BOM,2025-08-15 10:51:00,2025-08-15 11:04:00,13,10,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,QR537,QR,VT-A070,BOM,PNQ,2025-08-15 12:00:00,2025-08-15 11:55:00,-5,12,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,6E991,6E,VT-A070,PNQ,BOM,2025-08-15 13:48:00,2025-08-15 13:59:00,11,13,Friday,DELAYED,0.0,0.0
2025-08-16,DEPARTURE,6E620,6E,VT-A070,BOM,PNQ,2025-08-16 07:37:00,2025-08-16 08:03:00,26,7,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,SG468,SG,VT-A070,PNQ,BOM,2025-08-16 10:02:00,2025-08-16 10:53:00,51,10,Saturday,DELAYED,0.0,6.0
2025-08-16,DEPARTURE,QP665,QP,VT-A070,BOM,CCJ,2025-08-16 11:32:00,2025-08-16 11:22:00,-10,11,Saturday,ON_TIME,6.0,0.0
2025-08-16,ARRIVAL,QP397,QP,VT-A070,CCJ,BOM,2025-08-16 13:33:00,2025-08-16 13:39:00,6,13,Saturday,ON_TIME,0.0,0.0
2025-08-10,ARRIVAL,6E538,6E,VT-A071,DEL,BOM,2025-08-10 08:38:00,2025-08-10 09:02:00,24,8,Sunday,DELAYED,0.0,10.0
2025-08-10,DEPARTURE,BA786,BA,VT-A071,BOM,DXB,2025-08-10 09:37:00,2025-08-10 09:41:00,4,9,Sunday,ON_TIME,10.0,0.0
2025-08-10,ARRIVAL,UK761,UK,VT-A071,DXB,BOM,2025-08-10 17:36:00,2025-08-10 17:40:00,4,17,Sunday,ON_TIME,0.0,4.0
2025-08-10,DEPARTURE,EK754,EK,VT-A071,BOM,MAA,2025-08-10 18:21:00,2025-08-10 18:50:00,29,18,Sunday,DELAYED,4.0,0.0
2025-08-10,ARRIVAL,AI176,AI,VT-A071,MAA,BOM,2025-08-10 21:31:00,2025-08-10 21:21:00,-10,21,Sunday,ON_TIME,0.0,7.0
2025-08-10,DEPARTURE,G8419,G8,VT-A071,BOM,DXB,2025-08-10 21:59:00,2025-08-10 22:24:00,25,21,Sunday,DELAYED,7.0,0.0
2025-08-11,DEPARTURE,AI306,AI,VT-A071,BOM,CCU,2025-08-11 05:49:00,2025-08-11 06:00:00,11,5,Monday,DELAYED,0.0,42.0
2025-08-11,ARRIVAL,I5852,I5,VT-A071,DXB,BOM,2025-08-11 06:03:00,2025-08-11 06:01:00,-2,6,Monday,ON_TIME,42.0,0.0
2025-08-11,ARRIVAL,EK627,EK,VT-A071,CCU,BOM,2025-08-11 08:32:00,2025-08-11 08:59:00,27,8,Monday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,SQ432,SQ,VT-A071,BOM,TRV,2025-08-11 10:16:00,2025-08-11 10:37:00,21,10,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,BA144,BA,VT-A071,TRV,BOM,2025-08-11 13:07:00,2025-08-11 12:57:00,-10,13,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,BA118,BA,VT-A071,BOM,DOH,2025-08-11 14:16:00,2025-08-11 14:20:00,4,14,Monday,ON_TIME,0.0,0.0
2025-08-12,DEPARTURE,EK449,EK,VT-A071,BOM,MAA,2025-08-12 10:58:00,2025-08-12 11:07:00,9,10,Tuesday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,AI167,AI,VT-A071,MAA,BOM,2025-08-12 13:02:00,2025-08-12 13:27:00,25,13,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,SQ141,SQ,VT-A071,BOM,LHR,2025-08-12 14:24:00,2025-08-12 14:43:00,19,14,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,SQ161,SQ,VT-A071,LHR,BOM,2025-08-12 20:14:00,2025-08-12 20:55:00,41,20,Tuesday,DELAYED,0.0,0.0
2025-08-12,DEPARTURE,SG125,SG,VT-A071,BOM,AMD,2025-08-12 21:50:00,2025-08-12 21:40:00,-10,21,Tuesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,G8917,G8,VT-A071,AMD,BOM,2025-08-13 00:32:00,2025-08-13 00:35:00,3,0,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,I5785,I5,VT-A071,CCJ,BOM,2025-08-13 05:45:00,2025-08-13 05:45:00,0,5,Wednesday,ON_TIME,0.0,3.0
2025-08-13,DEPARTURE,QR753,QR,VT-A071,BOM,LHR,2025-08-13 06:27:00,2025-08-13 06:51:00,24,6,Wednesday,DELAYED,3.0,0.0
2025-08-13,ARRIVAL,BA491,BA,VT-A071,LHR,BOM,2025-08-13 16:34:00,2025-08-13 16:50:00,16,16,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,AI920,AI,VT-A071,BOM,MAA,2025-08-13 18:08:00,2025-08-13 18:35:00,27,18,Wednesday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,AI103,AI,VT-A071,AMD,BOM,2025-08-14 10:19:00,2025-08-14 10:32:00,13,10,Thursday,DELAYED,0.0,8.0
2025-08-14,DEPARTURE,UK266,UK,VT-A071,BOM,AMD,2025-08-14 11:09:00,2025-08-14 11:20:00,11,11,Thursday,DELAYED,8.0,0.0
2025-08-14,ARRIVAL,UK258,UK,VT-A071,AMD,BOM,2025-08-14 13:31:00,2025-08-14 13:52:00,21,13,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,EK747,EK,VT-A071,BOM,SIN,2025-08-14 14:41:00,2025-08-14 14:31:00,-10,14,Thursday,ON_TIME,0.0,0.0
2025-08-14,ARRIVAL,G8666,G8,VT-A071,SIN,BOM,2025-08-14 22:12:00,2025-08-14 22:32:00,20,22,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,QP670,QP,VT-A071,BOM,LHR,2025-08-14 23:19:00,2025-08-14 23:12:00,-7,23,Thursday,ON_TIME,0.0,0.0
2025-08-15,DEPARTURE,QP524,QP,VT-A071,BOM,DOH,2025-08-15 08:27:00,2025-08-15 09:04:00,37,8,Friday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,BA456,BA,VT-A071,DOH,BOM,2025-08-15 14:40:00,2025-08-15 15:00:00,20,14,Friday,DELAYED,0.0,0.0
2025-08-15,DEPARTURE,SG995,SG,VT-A071,BOM,CCU,2025-08-15 16:02:00,2025-08-15 15:58:00,-4,16,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,UK141,UK,VT-A071,CCU,BOM,2025-08-15 18:49:00,2025-08-15 19:32:00,43,18,Friday,DELAYED,0.0,3.0
2025-08-15,DEPARTURE,I5670,I5,VT-A071,BOM,DOH,2025-08-15 20:14:00,2025-08-15 20:24:00,10,20,Friday,ON_TIME,3.0,0.0
2025-08-16,ARRIVAL,I5764,I5,VT-A071,DOH,BOM,2025-08-16 02:04:00,2025-08-16 01:58:00,-6,2,Saturday,ON_TIME,0.0,18.0
2025-08-16,DEPARTURE,G8182,G8,VT-A071,BOM,DEL,2025-08-16 02:25:00,2025-08-16 02:29:00,4,2,Saturday,ON_TIME,18.0,0.0
2025-08-16,ARRIVAL,BA202,BA,VT-A071,DEL,BOM,2025-08-16 05:01:00,2025-08-16 04:59:00,-2,5,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,EK328,EK,VT-A071,BOM,TRV,2025-08-16 10:00:00,2025-08-16 10:03:00,3,10,Saturday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,QR858,QR,VT-A071,TRV,BOM,2025-08-16 13:46:00,2025-08-16 14:25:00,39,13,Saturday,DELAYED,0.0,0.0
2025-08-16,DEPARTURE,AI189,AI,VT-A071,BOM,PNQ,2025-08-16 15:36:00,2025-08-16 15:57:00,21,15,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,UK173,UK,VT-A071,PNQ,BOM,2025-08-16 19:03:00,2025-08-16 18:53:00,-10,19,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,SQ533,SQ,VT-A071,BOM,TRV,2025-08-16 19:44:00,2025-08-16 20:20:00,36,19,Saturday,DELAYED,0.0,0.0
2025-08-16,ARRIVAL,UK304,UK,VT-A071,TRV,BOM,2025-08-16 22:27:00,2025-08-16 22:28:00,1,22,Saturday,ON_TIME,0.0,7.0
2025-08-16,DEPARTURE,G8817,G8,VT-A071,BOM,GOI,2025-08-16 23:06:00,2025-08-16 23:00:00,-6,23,Saturday,ON_TIME,7.0,0.0
2025-08-17,ARRIVAL,AI878,AI,VT-A071,GOI,BOM,2025-08-17 01:00:00,2025-08-17 01:03:00,3,1,Sunday,ON_TIME,0.0,0.0
2025-08-10,DEPARTURE,I5653,I5,VT-A072,BOM,PNQ,2025-08-10 08:45:00,2025-08-10 09:37:00,52,8,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,QP452,QP,VT-A072,PNQ,BOM,2025-08-10 12:14:00,2025-08-10 12:13:00,-1,12,Sunday,ON_TIME,0.0,6.0
2025-08-10,DEPARTURE,G8747,G8,VT-A072,BOM,CCJ,2025-08-10 12:52:00,2025-08-10 13:15:00,23,12,Sunday,DELAYED,6.0,0.0
2025-08-10,ARRIVAL,QP927,QP,VT-A072,CCJ,BOM,2025-08-10 15:00:00,2025-08-10 15:01:00,1,15,Sunday,ON_TIME,0.0,4.0
2025-08-10,DEPARTURE,G8527,G8,VT-A072,BOM,TRV,2025-08-10 15:42:00,2025-08-10 15:49:00,7,15,Sunday,ON_TIME,4.0,0.0
2025-08-10,ARRIVAL,6E166,6E,VT-A072,TRV,BOM,2025-08-10 18:27:00,2025-08-10 19:07:00,40,18,Sunday,DELAYED,0.0,0.0
2025-08-11,DEPARTURE,AI606,AI,VT-A072,BOM,TRV,2025-08-11 08:06:00,2025-08-11 08:11:00,5,8,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,6E989,6E,VT-A072,TRV,BOM,2025-08-11 10:22:00,2025-08-11 10:16:00,-6,10,Monday,ON_TIME,0.0,6.0
2025-08-11,DEPARTURE,QP543,QP,VT-A072,BOM,MAA,2025-08-11 10:55:00,2025-08-11 11:13:00,18,10,Monday,DELAYED,6.0,0.0
2025-08-11,ARRIVAL,G8842,G8,VT-A072,MAA,BOM,2025-08-11 13:02:00,2025-08-11 12:57:00,-5,13,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,I5148,I5,VT-A072,BOM,CCJ,2025-08-11 13:48:00,2025-08-11 13:58:00,10,13,Monday,ON_TIME,0.0,0.0
2025-08-11,ARRIVAL,QP544,QP,VT-A072,CCJ,BOM,2025-08-11 17:17:00,2025-08-11 17:19:00,2,17,Monday,ON_TIME,0.0,1.0
2025-08-11,DEPARTURE,I5674,I5,VT-A072,BOM,DEL,2025-08-11 18:03:00,2025-08-11 18:30:00,27,18,Monday,DELAYED,1.0,0.0
2025-08-11,ARRIVAL,QP545,QP,VT-A072,DEL,BOM,2025-08-11 21:27:00,2025-08-11 21:27:00,0,21,Monday,ON_TIME,0.0,0.0
2025-08-12,DEPARTURE,QR835,QR,VT-A072,BOM,DOH,2025-08-12 10:12:00,2025-08-12 10:56:00,44,10,Tuesday,DELAYED,0.0,0.0
2025-08-12,ARRIVAL,AI271,AI,VT-A072,DOH,BOM,2025-08-12 14:55:00,2025-08-12 14:45:00,-10,14,Tuesday,ON_TIME,0.0,0.0
2025-08-12,DEPARTURE,6E125,6E,VT-A072,BOM,CCU,2025-08-12 15:35:00,2025-08-12 15:25:00,-10,15,Tuesday,ON_TIME,0.0,0.0
2025-08-12,ARRIVAL,QP665,QP,VT-A072,CCU,BOM,2025-08-12 17:59:00,2025-08-12 18:11:00,12,17,Tuesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,BA151,BA,VT-A072,BOM,DEL,2025-08-13 08:23:00,2025-08-13 08:23:00,0,8,Wednesday,ON_TIME,0.0,0.0
2025-08-13,ARRIVAL,6E372,6E,VT-A072,DEL,BOM,2025-08-13 11:17:00,2025-08-13 11:13:00,-4,11,Wednesday,ON_TIME,0.0,14.0
2025-08-13,DEPARTURE,UK409,UK,VT-A072,BOM,DOH,2025-08-13 11:44:00,2025-08-13 11:34:00,-10,11,Wednesday,ON_TIME,14.0,0.0
2025-08-13,ARRIVAL,SQ824,SQ,VT-A072,DOH,BOM,2025-08-13 15:06:00,2025-08-13 15:26:00,20,15,Wednesday,DELAYED,0.0,0.0
2025-08-13,DEPARTURE,QP402,QP,VT-A072,BOM,BLR,2025-08-13 16:38:00,2025-08-13 17:09:00,31,16,Wednesday,DELAYED,0.0,0.0
2025-08-13,ARRIVAL,6E926,6E,VT-A072,BLR,BOM,2025-08-13 20:34:00,2025-08-13 21:25:00,51,20,Wednesday,DELAYED,0.0,7.0
2025-08-13,DEPARTURE,G8361,G8,VT-A072,BOM,HYD,2025-08-13 22:03:00,2025-08-13 22:00:00,-3,22,Wednesday,ON_TIME,7.0,0.0
2025-08-14,ARRIVAL,SG470,SG,VT-A072,HYD,BOM,2025-08-14 10:43:00,2025-08-14 10:44:00,1,10,Thursday,ON_TIME,0.0,0.0
2025-08-14,DEPARTURE,BA902,BA,VT-A072,BOM,PNQ,2025-08-14 11:32:00,2025-08-14 11:52:00,20,11,Thursday,DELAYED,0.0,0.0
2025-08-14,ARRIVAL,G8342,G8,VT-A072,PNQ,BOM,2025-08-14 15:02:00,2025-08-14 15:32:00,30,15,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,SQ946,SQ,VT-A072,BOM,CCJ,2025-08-14 16:23:00,2025-08-14 16:13:00,-10,16,Thursday,ON_TIME,0.0,0.0
2025-08-14,ARRIVAL,BA778,BA,VT-A072,CCJ,BOM,2025-08-14 18:50:00,2025-08-14 19:40:00,50,18,Thursday,DELAYED,0.0,0.0
2025-08-14,DEPARTURE,G8444,G8,VT-A072,BOM,DXB,2025-08-14 20:58:00,2025-08-14 21:27:00,29,20,Thursday,DELAYED,0.0,0.0
2025-08-15,ARRIVAL,I5908,I5,VT-A072,DXB,BOM,2025-08-15 05:19:00,2025-08-15 05:09:00,-10,5,Friday,ON_TIME,0.0,3.0
2025-08-15,DEPARTURE,6E150,6E,VT-A072,BOM,LHR,2025-08-15 05:51:00,2025-08-15 06:01:00,10,5,Friday,ON_TIME,3.0,3.0
2025-08-15,ARRIVAL,AI634,AI,VT-A072,LHR,BOM,2025-08-15 06:43:00,2025-08-15 06:56:00,13,6,Friday,DELAYED,3.0,0.0
2025-08-15,DEPARTURE,BA968,BA,VT-A072,BOM,CCJ,2025-08-15 07:48:00,2025-08-15 07:49:00,1,7,Friday,ON_TIME,0.0,0.0
2025-08-15,ARRIVAL,AI970,AI,VT-A072,CCJ,BOM,2025-08-15 10:43:00,2025-08-15 11:08:00,25,10,Friday,DELAYED,0.0,15.0
2025-08-15,DEPARTURE,BA601,BA,VT-A072,BOM,HYD,2025-08-15 11:38:00,2025-08-15 11:28:00,-10,11,Friday,ON_TIME,15.0,0.0
2025-08-15,ARRIVAL,G8991,G8,VT-A072,HYD,BOM,2025-08-15 14:14:00,2025-08-15 14:17:00,3,14,Friday,ON_TIME,0.0,9.0
2025-08-15,DEPARTURE,QR802,QR,VT-A072,BOM,DXB,2025-08-15 14:53:00,2025-08-15 15:12:00,19,14,Friday,DELAYED,9.0,0.0
2025-08-16,DEPARTURE,BA984,BA,VT-A072,BOM,TRV,2025-08-16 09:28:00,2025-08-16 09:18:00,-10,9,Saturday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,I5877,I5,VT-A072,TRV,BOM,2025-08-16 12:08:00,2025-08-16 12:01:00,-7,12,Saturday,ON_TIME,0.0,0.0
2025-08-16,DEPARTURE,I5874,I5,VT-A072,BOM,HYD,2025-08-16 12:55:00,2025-08-16 13:05:00,10,12,Saturday,ON_TIME,0.0,0.0
2025-08-16,ARRIVAL,QP120,QP,VT-A072,HYD,BOM,2025-08-16 15:03:00,2025-08-16 15:19:00,16,15,Saturday,DELAYED,0.0,13.0
2025-08-16,DEPARTURE,QP645,QP,VT-A072,BOM,AMD,2025-08-16 15:51:00,2025-08-16 15:59:00,8,15,Saturday,ON_TIME,13.0,0.0
2025-08-16,ARRIVAL,QP575,QP,VT-A072,AMD,BOM,2025-08-16 18:13:00,2025-08-16 18:16:00,3,18,Saturday,ON_TIME,0.0,18.0
2025-08-16,DEPARTURE,QR998,QR,VT-A072,BOM,CCU,2025-08-16 18:43:00,2025-08-16 19:14:00,31,18,Saturday,DELAYED,18.0,0.0
2025-08-10,DEPARTURE,QR937,QR,VT-A073,BOM,DEL,2025-08-10 09:57:00,2025-08-10 10:19:00,22,9,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,I5453,I5,VT-A073,DEL,BOM,2025-08-10 13:07:00,2025-08-10 12:57:00,-10,13,Sunday,ON_TIME,0.0,8.0
2025-08-10,DEPARTURE,SG363,SG,VT-A073,BOM,AMD,2025-08-10 13:34:00,2025-08-10 13:25:00,-9,13,Sunday,ON_TIME,8.0,0.0
2025-08-10,ARRIVAL,6E307,6E,VT-A073,AMD,BOM,2025-08-10 15:38:00,2025-08-10 16:07:00,29,15,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,BA154,BA,VT-A073,BOM,DEL,2025-08-10 17:04:00,2025-08-10 17:24:00,20,17,Sunday,DELAYED,0.0,0.0
2025-08-10,ARRIVAL,AI614,AI,VT-A073,DEL,BOM,2025-08-10 20:42:00,2025-08-10 21:28:00,46,20,Sunday,DELAYED,0.0,0.0
2025-08-10,DEPARTURE,SG378,SG,VT-A073,BOM,HYD,2025-08-10 22:22:00,2025-08-10 22:14:00,-8,22,Sunday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,QR719,QR,VT-A073,BOM,HYD,2025-08-11 07:48:00,2025-08-11 08:11:00,23,7,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,I5191,I5,VT-A073,HYD,BOM,2025-08-11 11:01:00,2025-08-11 11:11:00,10,11,Monday,ON_TIME,0.0,0.0
2025-08-11,DEPARTURE,QR337,QR,VT-A073,BOM,CCU,2025-08-11 12:06:00,2025-08-11 12:17:00,11,12,Monday,DELAYED,0.0,0.0
2025-08-11,ARRIVAL,6E731,6E,VT-A073,CCU,BOM,2025-08-11 15:49:00,2025-08-11 16:13:00,24,15,Monday,DELAYED,0.0,16.0
